codigo_comuna,nombre_comuna,region,cai_v1,ranking_v1,quintil_v1,cai_v2,ranking_v2,quintil_v2,expo_promedio_hab,cambio_ranking
01401,Pozo Almonte,Tarapacá,14.34752231706959,20,Q5 · Muy alto,13.01551608069406,44,Q5 · Muy alto,8.272390543877748e-5,-24
01403,Colchane,Tarapacá,0.027579135169751395,296,Q1 · Muy bajo,0.00596355466960914,334,Q1 · Muy bajo,2.270990774377101e-8,-38
01405,Pica,Tarapacá,39.75414123990756,6,Q5 · Muy alto,0.5882946020310278,225,Q2 · Bajo,2.6072419165813083e-6,-219
01402,Camiña,Tarapacá,0.018802295367458866,309,Q1 · Muy bajo,4.4603329586964804e-4,340,Q1 · Muy bajo,1.7849811208826116e-9,-31
01404,Huara,Tarapacá,27.82316327157097,10,Q5 · Muy alto,29.963721952762345,17,Q5 · Muy alto,2.504210012980676e-4,-7
01107,Alto Hospicio,Tarapacá,0.023991117553428278,302,Q1 · Muy bajo,0.5935024580605918,224,Q2 · Bajo,2.725083530313701e-6,78
01101,Iquique,Tarapacá,17.773805128878337,17,Q5 · Muy alto,19.347730187668596,26,Q5 · Muy alto,1.4910391783665467e-4,-9
02104,Taltal,Antofagasta,3.3711276684500366,53,Q5 · Muy alto,0.15957818727247614,271,Q2 · Bajo,7.836572729929601e-7,-218
02101,Antofagasta,Antofagasta,6.192191115612705,39,Q5 · Muy alto,4.181293070461055,107,Q4 · Alto,2.276168745911681e-5,-68
02201,Calama,Antofagasta,40.12311778279283,5,Q5 · Muy alto,89.78880350423913,3,Q5 · Muy alto,0.005249349452551076,2
02202,Ollagüe,Antofagasta,3.1231731210638958,57,Q5 · Muy alto,0.002574704664420201,335,Q1 · Muy bajo,1.3503440990193954e-8,-278
02203,San Pedro De Atacama,Antofagasta,8.543061996313002,29,Q5 · Muy alto,0.8967446189417617,208,Q2 · Bajo,4.344299554787598e-6,-179
02102,Mejillones,Antofagasta,59.40862746342156,2,Q5 · Muy alto,97.42709463899098,2,Q5 · Muy alto,0.00753067415480858,0
02103,Sierra Gorda,Antofagasta,100,1,Q5 · Muy alto,11.642056482176296,51,Q5 · Muy alto,7.59979669603212e-5,-50
02302,María Elena,Antofagasta,0.845970485861595,88,Q4 · Alto,1.2648548602520493,188,Q3 · Medio,6.528452627554116e-6,-100
02301,Tocopilla,Antofagasta,8.022503452667104,32,Q5 · Muy alto,49.2786887817149,10,Q5 · Muy alto,8.00622691802679e-4,22
03201,Chañaral,Atacama,5.978948149132741,40,Q5 · Muy alto,0.37039752473605164,245,Q2 · Bajo,1.769029303163583e-6,-205
03202,Diego De Almagro,Atacama,1.3335477552753126,78,Q4 · Alto,1.0214464707608328,198,Q3 · Medio,5.338748049203849e-6,-120
03101,Copiapó,Atacama,0.09471615729079104,224,Q2 · Bajo,0.6336436933574707,220,Q2 · Bajo,3.167041801675701e-6,4
03102,Caldera,Atacama,0.55713293108242,108,Q4 · Alto,1.6336731208351691,172,Q3 · Medio,7.967374700059282e-6,-64
03301,Vallenar,Atacama,0.10213240769314241,219,Q2 · Bajo,0.10650983862109646,294,Q1 · Muy bajo,5.088681491555568e-7,-75
03303,Freirina,Atacama,2.744001672697335,61,Q5 · Muy alto,0.10350195720044592,295,Q1 · Muy bajo,4.849701466105325e-7,-234
03304,Huasco,Atacama,47.51840107723368,4,Q5 · Muy alto,77.27247219830895,5,Q5 · Muy alto,0.0028656311616559235,-1
03302,Alto Del Carmen,Atacama,6.704926214320838,36,Q5 · Muy alto,0.008409506221138906,331,Q1 · Muy bajo,3.8204004406377196e-8,-295
03103,Tierra Amarilla,Atacama,3.5286144918774816,52,Q5 · Muy alto,1.9827568975650485,152,Q3 · Medio,9.626163471572368e-6,-100
04302,Combarbalá,Coquimbo,0.2712485511250925,149,Q3 · Medio,0.09977297390834404,296,Q1 · Muy bajo,4.5631822502588794e-7,-147
04304,Punitaqui,Coquimbo,0.007448344710731431,328,Q1 · Muy bajo,5.157326754811378,98,Q4 · Alto,2.6409778252107572e-5,230
04103,Andacollo,Coquimbo,0.6348392457333862,100,Q4 · Alto,1.7089800010095955,168,Q3 · Medio,8.272097871495308e-6,-68
04102,Coquimbo,Coquimbo,0.1418194977373365,197,Q3 · Medio,1.2062865060964365,192,Q3 · Medio,5.944449987758889e-6,5
04202,Canela,Coquimbo,0.060897918364914934,259,Q2 · Bajo,0.12677419328737782,282,Q1 · Muy bajo,5.945607122089076e-7,-23
04201,Illapel,Coquimbo,0.018067474188335937,310,Q1 · Muy bajo,0.1563502376799014,273,Q2 · Bajo,7.55421656045151e-7,37
04104,La Higuera,Coquimbo,0.29358818610177206,141,Q3 · Medio,0.11171301352641752,289,Q1 · Muy bajo,4.950831368827501e-7,-148
04101,La Serena,Coquimbo,0.8557838467818208,87,Q4 · Alto,1.7992876089220446,161,Q3 · Medio,9.094755937463764e-6,-74
04203,Los Vilos,Coquimbo,0.7824118471890585,93,Q4 · Alto,3.9233381632801465,109,Q4 · Alto,1.9506086589756235e-5,-16
04204,Salamanca,Coquimbo,1.7216234958166352,75,Q4 · Alto,1.2596956905877548,189,Q3 · Medio,6.289784440357469e-6,-114
04303,Monte Patria,Coquimbo,0.029912608431794063,292,Q1 · Muy bajo,0.13933830313672627,279,Q1 · Muy bajo,6.441848144777603e-7,13
04301,Ovalle,Coquimbo,7.03122453210143,35,Q5 · Muy alto,33.153522933072686,16,Q5 · Muy alto,3.411989101145996e-4,19
04305,Río Hurtado,Coquimbo,8.947385423794867e-4,339,Q1 · Muy bajo,5.714155298063467e-5,341,Q1 · Muy bajo,2.654644808780505e-10,-2
04105,Paiguano,Coquimbo,0.027645581843770143,295,Q1 · Muy bajo,0.07570345869939869,305,Q1 · Muy bajo,3.565751604604223e-7,-10
04106,Vicuña,Coquimbo,0.875524125089564,86,Q4 · Alto,2.685325043023805,134,Q4 · Alto,1.294469410118747e-5,-48
05604,El Quisco,Valparaíso,0.13469395027712808,201,Q3 · Medio,0.12545300599245443,284,Q1 · Muy bajo,6.096060348254017e-7,-83
05602,Algarrobo,Valparaíso,0.00935669787140125,326,Q1 · Muy bajo,0.054385980567419924,315,Q1 · Muy bajo,2.7696867346797133e-7,11
05502,Calera,Valparaíso,8.349300695700487,31,Q5 · Muy alto,65.68643519595572,7,Q5 · Muy alto,0.001752842970283806,24
05506,Nogales,Valparaíso,0.14186139437295886,196,Q3 · Medio,3.1184555527244964,122,Q4 · Alto,1.5949417625974045e-5,74
05503,Hijuelas,Valparaíso,0.06715118597314786,249,Q2 · Bajo,5.815769625620993,89,Q4 · Alto,3.169467487106302e-5,160
05603,Cartagena,Valparaíso,0.08109612456026877,238,Q2 · Bajo,0.6127084572197439,222,Q2 · Bajo,2.78694273906656e-6,16
05605,El Tabo,Valparaíso,0.011170342559410748,324,Q1 · Muy bajo,0.09686643837657588,297,Q1 · Muy bajo,4.6118418013373584e-7,27
05109,Viña Del Mar,Valparaíso,0.1380923791467689,199,Q3 · Medio,3.8345198551700963,111,Q4 · Alto,2.085778702119917e-5,88
05103,Concón,Valparaíso,4.029256633127778,48,Q5 · Muy alto,37.33123982411963,13,Q5 · Muy alto,4.7563510278654785e-4,35
05201,Isla De Pascua,Valparaíso,0.8774107036768776,85,Q4 · Alto,0.07228671707188332,307,Q1 · Muy bajo,3.528297657002906e-7,-222
05401,La Ligua,Valparaíso,0.17612834330527755,179,Q3 · Medio,0.23847347612679595,263,Q2 · Bajo,1.1386447956522579e-6,-84
05304,San Esteban,Valparaíso,0.09144706243090686,229,Q2 · Bajo,0.46781816627281864,237,Q2 · Bajo,2.360924801237946e-6,-8
05301,Los Andes,Valparaíso,0.16362722797879026,186,Q3 · Medio,0.28565587287136135,253,Q2 · Bajo,1.4057146921496086e-06,-67
05803,Olmué,Valparaíso,0.0022766034258033755,337,Q1 · Muy bajo,0.01736049471587736,326,Q1 · Muy bajo,8.183321349679158e-8,11
05802,Limache,Valparaíso,0.009247678105339928,327,Q1 · Muy bajo,0.1404249837278906,277,Q1 · Muy bajo,6.728142389619677e-7,50
05704,Panquehue,Valparaíso,0.0057943841512401876,334,Q1 · Muy bajo,7.836352398175909,69,Q5 · Muy alto,4.6438789921956064e-5,265
05703,Llaillay,Valparaíso,0.10957643377716492,214,Q2 · Bajo,7.2586218285751345,74,Q4 · Alto,4.184114912254743e-5,140
05403,Papudo,Valparaíso,0.092501996328182,228,Q2 · Bajo,0.2062912762059975,266,Q2 · Bajo,1.0937738586028016e-6,-38
05405,Zapallar,Valparaíso,0.03579900863252219,285,Q1 · Muy bajo,0.07073532227413419,308,Q1 · Muy bajo,3.721413879925569e-7,-23
05402,Cabildo,Valparaíso,0.3406772768323734,135,Q4 · Alto,3.2241045075629766,119,Q4 · Alto,1.6597154241335823e-5,16
05404,Petorca,Valparaíso,0.45295988590942204,121,Q4 · Alto,1.2945711453612276,185,Q3 · Medio,6.376290323309227e-6,-64
05105,Puchuncaví,Valparaíso,25.977590278692585,11,Q5 · Muy alto,79.52714923601438,4,Q5 · Muy alto,0.003433759741639979,7
05107,Quintero,Valparaíso,0.3114146337039496,139,Q3 · Medio,14.999815169158108,35,Q5 · Muy alto,1.0086341483800482e-4,104
05705,Putaendo,Valparaíso,0.055586018293367415,263,Q2 · Bajo,0.35900445503320333,248,Q2 · Bajo,1.6983804192381602e-6,15
05706,Santa María,Valparaíso,0.015484345203806715,317,Q1 · Muy bajo,0.09301083505785479,298,Q1 · Muy bajo,4.6634243217319014e-7,19
05504,La Cruz,Valparaíso,0.16167579185949235,188,Q3 · Medio,7.632158703869952,71,Q4 · Alto,4.5001260524850565e-5,117
05501,Quillota,Valparaíso,0.08471580334502059,235,Q2 · Bajo,1.747951973263509,166,Q3 · Medio,8.814974645188535e-6,69
05804,Villa Alemana,Valparaíso,0.006046572950772877,332,Q1 · Muy bajo,0.2179516760228118,265,Q2 · Bajo,1.0884948743327201e-6,67
05801,Quilpué,Valparaíso,0.0159355059355281,316,Q1 · Muy bajo,0.929984394344437,206,Q3 · Medio,4.637478955955297e-6,110
05302,Calle Larga,Valparaíso,0.020594156918082723,308,Q1 · Muy bajo,0.10817543681800235,292,Q1 · Muy bajo,5.284922636570477e-7,16
05303,Rinconada,Valparaíso,0.10367301191035959,218,Q2 · Bajo,0.4443619852324424,238,Q2 · Bajo,2.1821879139842287e-6,-20
05702,Catemu,Valparaíso,22.749238976693615,14,Q5 · Muy alto,72.18161120805809,6,Q5 · Muy alto,0.0023983415159752734,8
05701,San Felipe,Valparaíso,0.11304594065218915,213,Q2 · Bajo,3.0708573908467507,124,Q4 · Alto,1.5683765234543753e-5,89
05606,Santo Domingo,Valparaíso,0.1255658746267887,204,Q3 · Medio,0.10901801966225544,291,Q1 · Muy bajo,5.583943310533818e-7,-87
05601,San Antonio,Valparaíso,0.09380059970319901,226,Q2 · Bajo,1.7943081783672288,162,Q3 · Medio,8.93311660568954e-6,64
05102,Casablanca,Valparaíso,0.13627289574563267,200,Q3 · Medio,0.6927805456988706,217,Q2 · Bajo,3.596586863520522e-6,-17
05101,Valparaíso,Valparaíso,0.3961342938945194,126,Q4 · Alto,2.24210844306965,142,Q3 · Medio,1.1236315223999239e-5,-16
05104,Juan Fernández,Valparaíso,0,341,Q1 · Muy bajo,0,343,Q1 · Muy bajo,0,-2
06310,Santa Cruz,O'Higgins,0.08874887639391406,231,Q2 · Bajo,0.9306522792444347,205,Q3 · Medio,4.607425135641339e-6,26
06306,Palmilla,O'Higgins,2.111553797788089,63,Q5 · Muy alto,4.422220052867384,103,Q4 · Alto,2.382225386133119e-5,-40
06302,Chépica,O'Higgins,0.016089752276500054,315,Q1 · Muy bajo,0.05446937378629943,314,Q1 · Muy bajo,2.598597266569621e-7,1
06103,Coinco,O'Higgins,0.02730460353261178,298,Q1 · Muy bajo,0.15797920589943568,272,Q2 · Bajo,7.668969144316863e-7,26
06104,Coltauco,O'Higgins,0.045168596233044866,271,Q2 · Bajo,0.2827370812598009,254,Q2 · Bajo,1.3813740677500742e-6,17
06117,San Vicente,O'Higgins,0.06552992397964773,253,Q2 · Bajo,0.4274440033265548,241,Q2 · Bajo,2.0686117237177175e-6,12
06105,Doñihue,O'Higgins,0.20146904777752553,169,Q3 · Medio,1.9237546056443877,153,Q3 · Medio,9.963643292802324e-6,16
06111,Olivar,O'Higgins,0.21694870458952123,166,Q3 · Medio,1.3695660043650126,181,Q3 · Medio,7.2047810827701975e-6,-15
06116,Requínoa,O'Higgins,0.5093878751265614,113,Q4 · Alto,1.6873753553710389,169,Q3 · Medio,9.0600197781568e-6,-56
06203,Litueche,O'Higgins,0.016321585228808524,313,Q1 · Muy bajo,0.01923622634746686,325,Q1 · Muy bajo,9.371132400049817e-8,-12
06205,Navidad,O'Higgins,0.001750243322814301,338,Q1 · Muy bajo,0.013625453395948202,327,Q1 · Muy bajo,6.452049802995473e-8,11
06202,La Estrella,O'Higgins,1.5544568655947175,77,Q4 · Alto,1.0986162261305539,196,Q3 · Medio,5.44186685161833e-6,-119
06115,Rengo,O'Higgins,0.52492821322595,111,Q4 · Alto,5.27571020956204,97,Q4 · Alto,2.8442374701094293e-5,14
06109,Malloa,O'Higgins,0.6925979915079029,98,Q4 · Alto,3.207182764739794,120,Q4 · Alto,1.6694610767002267e-5,-22
06114,Quinta De Tilcoco,O'Higgins,0.16576345671422404,185,Q3 · Medio,1.046657015059031,197,Q3 · Medio,5.195295318281549e-6,-12
06106,Graneros,O'Higgins,0.18921085494462495,174,Q3 · Medio,2.11865002747456,147,Q3 · Medio,1.0839605674854357e-5,27
06110,Mostazal,O'Higgins,1.1793893179519392,80,Q4 · Alto,7.1809956631789,75,Q4 · Alto,4.144275536590972e-5,5
06102,Codegua,O'Higgins,0.1259477119862821,203,Q3 · Medio,0.6083237218886246,223,Q2 · Bajo,3.111515746482056e-6,-20
06204,Marchihue,O'Higgins,0.15180689563673705,192,Q3 · Medio,0.1290981994384198,281,Q1 · Muy bajo,6.480887797213798e-7,-89
06206,Paredones,O'Higgins,0.00957001108331586,325,Q1 · Muy bajo,0.049034461611081756,316,Q1 · Muy bajo,2.2570783729355874e-7,9
06201,Pichilemu,O'Higgins,0.18689277627485412,175,Q3 · Medio,1.7160456616699102,167,Q3 · Medio,8.592858375080206e-6,8
06309,Pumanque,O'Higgins,0.03344316650020908,289,Q1 · Muy bajo,4.718336794194165e-4,339,Q1 · Muy bajo,2.299120417107018e-9,-50
06307,Peralillo,O'Higgins,0.08066763172667202,239,Q2 · Bajo,0.26595897252531625,257,Q2 · Bajo,1.2947485744590517e-6,-18
06304,Lolol,O'Higgins,0.0215844464856752,307,Q1 · Muy bajo,0.1365632562255649,280,Q1 · Muy bajo,6.53984377970242e-7,27
06112,Peumo,O'Higgins,0.23108551217922987,160,Q3 · Medio,1.448225760959702,180,Q3 · Medio,7.373645979464326e-6,-20
06113,Pichidegua,O'Higgins,0.2640841930144207,154,Q3 · Medio,0.7728914904010655,212,Q2 · Bajo,3.8802237109826924e-6,-58
06107,Las Cabras,O'Higgins,0.12171524911703831,210,Q2 · Bajo,0.36675094847042194,246,Q2 · Bajo,1.7885775422810495e-6,-36
06308,Placilla,O'Higgins,0.21921757249131138,165,Q3 · Medio,1.846314894397097,155,Q3 · Medio,9.170196505583236e-6,10
06305,Nancagua,O'Higgins,0.1661353500977309,184,Q3 · Medio,0.5508071913475739,231,Q2 · Bajo,2.7457883523572185e-6,-47
06101,Rancagua,O'Higgins,0.04424093898394184,272,Q2 · Bajo,0.9984005996295777,199,Q3 · Medio,4.959824612414493e-6,73
06108,Machalí,O'Higgins,0.1780732421864863,177,Q3 · Medio,1.1497339873920693,194,Q3 · Medio,6.016937871201494e-6,-17
06301,San Fernando,O'Higgins,0.2026461464979425,168,Q3 · Medio,2.4391786978011805,138,Q4 · Alto,1.2335324733123093e-5,30
06303,Chimbarongo,O'Higgins,0.22139828594182265,164,Q3 · Medio,1.2760670565657182,187,Q3 · Medio,6.238768909959941e-6,-23
07201,Cauquenes,Maule,0.012845009948781327,321,Q1 · Muy bajo,0.22858209167432048,264,Q2 · Bajo,1.0286404590120538e-6,57
07202,Chanco,Maule,0.13055443330256475,202,Q3 · Medio,1.2828922894638672,186,Q3 · Medio,5.738269263773799e-6,16
07203,Pelluhue,Maule,0.02658205363775958,300,Q1 · Muy bajo,0.030521185015012345,321,Q1 · Muy bajo,1.3418732115014462e-7,-21
07102,Constitución,Maule,1.1968143445348107,79,Q4 · Alto,18.8969753152964,27,Q5 · Muy alto,1.3709627457502707e-4,52
07104,Empedrado,Maule,7.888152728174691,33,Q5 · Muy alto,0.08301952481503848,302,Q1 · Muy bajo,3.7998714575034517e-7,-269
07103,Curepto,Maule,0.02883120320349909,294,Q1 · Muy bajo,0.14443329935077387,275,Q2 · Bajo,6.399335247106159e-7,19
07107,Pencahue,Maule,0.26860729649513804,151,Q3 · Medio,0.364791796359737,247,Q2 · Bajo,1.6918319853023507e-6,-96
07304,Molina,Maule,1.8021242006626863,71,Q4 · Alto,13.552978696452662,39,Q5 · Muy alto,8.655509111553252e-5,32
07301,Curicó,Maule,0.17528371360716016,180,Q3 · Medio,2.769029317554359,131,Q4 · Alto,1.4020477701064603e-5,49
07302,Hualañé,Maule,0.0244470648806898,301,Q1 · Muy bajo,0.08904060240437706,299,Q1 · Muy bajo,4.0958208633078764e-7,2
07307,Sagrada Familia,Maule,0.16768972923256922,183,Q3 · Medio,0.9680118428662997,202,Q3 · Medio,4.761765761737342e-6,-19
07305,Rauco,Maule,0.03726965192104837,281,Q1 · Muy bajo,0.375531553436318,244,Q2 · Bajo,1.7522756631775435e-6,37
07303,Licantén,Maule,0.08698423704009252,233,Q2 · Bajo,0.12389288069187397,285,Q1 · Muy bajo,5.773718642189345e-7,-52
07309,Vichuquén,Maule,0.3445025700406822,134,Q4 · Alto,0.007563483880628397,332,Q1 · Muy bajo,3.5224489421609245e-8,-198
07401,Linares,Maule,1.0488755787972908,81,Q4 · Alto,8.01272792225614,67,Q5 · Muy alto,4.256316317636092e-5,14
07402,Colbún,Maule,0.04698586178406853,270,Q2 · Bajo,0.0667740976526074,310,Q1 · Muy bajo,3.0165430602835655e-7,-40
07403,Longaví,Maule,0.06529043588243892,254,Q2 · Bajo,0.3766496937697133,243,Q2 · Bajo,1.7256571787970319e-6,11
07404,Parral,Maule,0.05553947881695773,264,Q2 · Bajo,0.6411768084282305,219,Q2 · Bajo,2.926870713079583e-6,45
07405,Retiro,Maule,0.3885235890742461,128,Q4 · Alto,0.9310742025614995,204,Q3 · Medio,4.300681624825949e-6,-76
07406,San Javier,Maule,0.3382666861549008,136,Q4 · Alto,0.4387534593541352,240,Q2 · Bajo,2.023470879569416e-6,-104
07308,Teno,Maule,1.7872160692233623,73,Q4 · Alto,13.171121874476308,42,Q5 · Muy alto,8.432446926049724e-5,31
07306,Romeral,Maule,0.45184519718562194,122,Q4 · Alto,3.7013953643045032,113,Q4 · Alto,1.9138812952645904e-5,9
07109,San Clemente,Maule,0.08871050265768364,232,Q2 · Bajo,12.59292298560025,45,Q5 · Muy alto,7.791837239662802e-5,187
07106,Pelarco,Maule,0.06658482759828467,250,Q2 · Bajo,0.010313484546700051,329,Q1 · Muy bajo,4.8347682522669715e-8,-79
07108,Río Claro,Maule,0.24278504109775537,158,Q3 · Medio,3.484365332722014,116,Q4 · Alto,1.7966666599335545e-5,42
07110,San Rafael,Maule,0.05352105285558426,266,Q2 · Bajo,0.2565682648363171,260,Q2 · Bajo,1.2035668711622706e-6,6
07101,Talca,Maule,0.14660306254508254,194,Q3 · Medio,11.263800031390979,53,Q5 · Muy alto,6.69185223642638e-5,141
07105,Maule,Maule,25.405110736516235,13,Q5 · Muy alto,10.043108789937476,59,Q5 · Muy alto,5.802548118709826e-5,-46
07407,Villa Alegre,Maule,0.03785126594639571,279,Q1 · Muy bajo,0.10768804621307482,293,Q1 · Muy bajo,4.98558054068728e-7,-14
07408,Yerbas Buenas,Maule,0.8283837061714496,90,Q4 · Alto,3.0563635354165406,125,Q4 · Alto,1.5066936212942404e-5,-35
08308,Quilaco,Biobío,0.22209886266316528,163,Q3 · Medio,1.104012750291844,195,Q3 · Medio,5.16252020868199e-6,-32
08314,Alto Biobío,Biobío,0.04036085152349936,275,Q2 · Bajo,0.4404430440112536,239,Q2 · Bajo,1.8103684666310523e-6,36
08312,Tucapel,Biobío,0.06793223434335373,247,Q2 · Bajo,0.47213961530806,236,Q2 · Bajo,2.2447835846024444e-6,11
08302,Antuco,Biobío,0.03581874747072948,284,Q1 · Muy bajo,0.07348517369323176,306,Q1 · Muy bajo,3.251378214622677e-7,-22
08202,Arauco,Biobío,4.116054716290539,46,Q5 · Muy alto,25.738913624762723,19,Q5 · Muy alto,2.195684203742228e-4,27
08201,Lebu,Biobío,0.07757018326588869,243,Q2 · Bajo,0.9921057194924968,200,Q3 · Medio,4.534764892516631e-6,43
08204,Contulmo,Biobío,0.078304398905324,241,Q2 · Bajo,0.08197669138626035,303,Q1 · Muy bajo,3.7836676666774703e-7,-62
08207,Tirúa,Biobío,0.3234515548643902,138,Q4 · Alto,0.5125400016557059,233,Q2 · Bajo,2.196453767150572e-6,-95
08203,Cañete,Biobío,0.03622407075992959,282,Q1 · Muy bajo,0.2794233854631712,255,Q2 · Bajo,1.2512222950898269e-6,27
08103,Chiguayante,Biobío,0.017421037796164853,312,Q1 · Muy bajo,0.8179303337873629,210,Q2 · Bajo,4.10648514473582e-6,102
08105,Hualqui,Biobío,0.03971453397889664,276,Q2 · Bajo,0.14144866432490985,276,Q2 · Bajo,6.646372587941776e-7,0
08101,Concepción,Biobío,0.15488348416272965,191,Q3 · Medio,5.5752230314652245,94,Q4 · Alto,3.137821571385449e-5,97
08112,Hualpén,Biobío,3.2645610441063986,55,Q5 · Muy alto,34.60259635200805,15,Q5 · Muy alto,3.8829549197307305e-4,40
08102,Coronel,Biobío,9.228316479638043,27,Q5 · Muy alto,44.22836471141339,11,Q5 · Muy alto,6.252922146533201e-4,16
08108,San Pedro De La Paz,Biobío,0.09032768811022107,230,Q2 · Bajo,2.9221291623056347,129,Q4 · Alto,1.5336487675674214e-5,101
08205,Curanilahue,Biobío,0.06880467972638725,246,Q2 · Bajo,0.1123018100992027,288,Q1 · Muy bajo,5.556326313286606e-7,-42
08206,Los Álamos,Biobío,0.027550267405562497,297,Q1 · Muy bajo,0.20414224828622463,267,Q2 · Bajo,9.862426763488173e-7,30
08304,Laja,Biobío,2.1071325967451564,64,Q5 · Muy alto,25.67819996414874,20,Q5 · Muy alto,2.1949905854309123e-4,44
08310,San Rosendo,Biobío,0.052380247504269103,268,Q2 · Bajo,1.794144269362445,163,Q3 · Medio,8.844294900163127e-6,105
08109,Santa Juana,Biobío,0.39526780846792714,127,Q4 · Alto,4.226938267517989,105,Q4 · Alto,2.144860441526265e-5,22
08106,Lota,Biobío,0.17137317994710682,181,Q3 · Medio,11.992373058276785,47,Q5 · Muy alto,7.685833091833905e-5,134
08301,Los Ángeles,Biobío,0.2887918965169631,143,Q3 · Medio,2.733492769593673,132,Q4 · Alto,1.3969907856857363e-5,11
08306,Nacimiento,Biobío,1.8182719824184725,69,Q5 · Muy alto,18.76186514610367,28,Q5 · Muy alto,1.379940849643819e-4,41
08307,Negrete,Biobío,0.065735634525161707,252,Q2 · Bajo,0.9488303293924804,203,Q3 · Medio,4.742548374889651e-6,49
08305,Mulchén,Biobío,0.6084509002896532,106,Q4 · Alto,8.276241416122046,66,Q5 · Muy alto,4.586945820932058e-5,40
08107,Penco,Biobío,0.03849474260342593,277,Q1 · Muy bajo,0.4757465447901236,235,Q2 · Bajo,2.3528019976781774e-6,42
08110,Talcahuano,Biobío,0.7640941086372826,95,Q4 · Alto,24.22587525225636,22,Q5 · Muy alto,2.0834866009663522e-4,73
08309,Quilleco,Biobío,0.07822300108918843,242,Q2 · Bajo,0.011795623873329282,328,Q1 · Muy bajo,5.653961178246098e-8,-86
08311,Santa Bárbara,Biobío,0.021650536703015272,306,Q1 · Muy bajo,0.2641043285918462,258,Q2 · Bajo,1.23623445250281e-6,48
08111,Tomé,Biobío,0.2095676814291401,167,Q3 · Medio,2.4936656052079558,136,Q4 · Alto,1.248400556197199e-5,31
08104,Florida,Biobío,0.02189226084916581,305,Q1 · Muy bajo,0.05457183408893636,312,Q1 · Muy bajo,2.519999242698992e-7,-7
08303,Cabrero,Biobío,0.19862170192550999,171,Q3 · Medio,1.8019088892164425,160,Q3 · Medio,8.984438078340489e-6,11
